"Nirmal's",400,28.7092918,77.1853155
"Sardar A Pure Meat Shop",150,28.7077411,77.1845518
"The Dragon Hucks",800,28.7092918,77.1853155
"Green Chick Chop",350,28.7070075,77.1843721
"New Arjun Bombay Pav Bhaji",250,28.7084514,77.1849561
"Sweeter Delight",300,28.7093409,77.1853604
"Madaari",1200,28.70696168,77.18417834
"Amritsari Express",400,28.656862,77.1467199
"Barista",650,28.657132,77.1467244
"Baskin Robbins",300,28.6569524,77.1466016
"Bikano's Chat Cafe",500,28.6568605,77.1467395
"Burger Singh",500,28.6571714,77.1471307
"Cafe Grub",300,28.6567691,77.1466243
"Chicago Pizza",800,28.6568454,77.1467447
"Cocoberry",300,28.656802,77.146731
"Dosa Plaza",400,28.6568816,77.1467418
"Karim's",700,28.6567624,77.1468835
"Kebab Xpress",600,28.6568545,77.1467374
"Keventers",400,28.6568576,77.1467208
"KFC",500,28.6571438,77.1467938
"Paranthas 21",350,28.6568519,77.1468714
"Subway",500,28.6570013,77.146751
"Wow! Momo",350,28.6571824,77.1469278
"Berco's",1100,28.6568579,77.1467263
"Dunkin' Donuts",600,28.6568576,77.146741
"Giani's",400,28.6568212,77.146642
"The Beer Cafe",1200,28.6570681,77.1466576
"Basil Tree",1000,28.656931,77.1469965
"Chaayos",400,28.6569808,77.146758
"QD's Restaurant",800,28.6571509,77.1468497
"Ada e Handi Restaurant",700,28.5796973,77.1701749
"Darjeeling Momos",250,28.5799686,77.1706691
"Ingredients",750,28.57900639,77.18306556
"Al Quresh",600,28.5799748,77.1702647
"Angels in my Kitchen",350,28.5795586,77.1701299
"Aapki Rasoi",300,28.6575224,77.1420513
"Bats On Delivery",700,28.6595295,77.1408316
"Burger Bros",300,28.6581968,77.142103
"Chinese Food Corner",500,28.6590321,77.1397456
"CL Snacks",150,28.6567779,77.1399797
"Kapoor's Sanjha Chulha",500,28.6578471,77.1401443
"King's",150,28.6576259,77.14251
"Kumar Hotel",700,28.6567194,77.1395053
"Kumar Pastry Shop",300,28.658983,77.1414135
"Midnight Adda",600,28.6594663,77.139708
"Mughlaai Daawat",550,28.6617937,77.1414048
"Pipes & Hipes",900,28.6588206,77.1433724
"Snaxpress Tastes & Cakes",200,28.6577012,77.1399344
"Veggie Adda",400,28.6590028,77.1398511
"C L Corner",100,28.6566565,77.1399823
"Chin 10",500,28.6570966,77.1411461
"Kati Roll Cottage",200,28.6594485,77.1409215
"Kings Kulfi",150,28.6576448,77.1424685
"Paramjeet Machi Wala",700,28.6562368,77.1396116
"Rajan Corner",400,28.6587838,77.1414608
"Amit Dhaba",200,28.6576159,77.1389292
"Apni Rasoi",500,28.6575323,77.1421854
"Chinese Corner",350,28.6588187,77.1428234
"Evergreen Punjabi Swad",200,28.6574122,77.1392457
"Giani",400,28.6576022,77.1422037
"Hot & Hot Shudhir Chinese Point",300,28.6581714,77.1411461
"Hungerz Hub",250,28.6594736,77.1389966
"Magic Mo:Mo Corner",250,28.6582366,77.1419683
"Malhotra's Zayeeka",500,28.6574573,77.1391896
"Moji Dhaba",400,28.6621083,77.1461711
"Naughty 9 Kitchen & Bar",600,28.6570186,77.1414553
"Tirath Sweets",100,28.6570788,77.1400711
"Tummyy Tull",200,28.6585987,77.1424589
"34 Parkstreet Lane",200,28.7112918,77.2152884
"Bhikaram Bhujawala",100,28.7006026,77.2086741
"Chawla The Pastry Palace",200,28.7094307,77.2190493
"Food Box",300,28.7064006,77.2121775
"Foody Box",300,28.70477557,77.2137611
"Giani",300,28.699566,77.2081351
"Green Chick Chop",350,28.7117849,77.2160401
"Hyderabad Spl. Chicken Biryani Point",350,28.7105973,77.2151578
"Keshar",400,28.7102543,77.2118241
"Madras Cafe",450,28.6995605,77.2083401
"Milan Chole Bhature",100,28.7129957,77.215591
"New Laxmi Sweets",200,28.7110956,77.2146979
"Pasta Hub",250,28.7123548,77.2156863
"Patna Roll Center",200,28.7111617,77.2151419
"Refuel",150,28.7064044,77.2123452
"Saara Veg",400,28.7115878,77.2163058
"SGF - Spice Grill Flame",500,28.7103677,77.2077758
"Shivam Corner",100,28.7108844,77.2144524
"Swad Mubarak",200,28.7125884,77.2155461
"The Little Fork",700,28.7135608,77.2162337
"The Metro Fast Food",250,28.7091523,77.2137944
"Tibet Kujing",400,28.7054069,77.2120877
"Yummy Adda",400,28.7120622,77.21613
"Bawarchi's Canteen",100,28.70302109,77.21114504
"Bikaner Restaurant",100,28.699566,77.2081351
"Bikaner Sweets Chaat cafe",100,28.7092739,77.2184653
"Brijwasi",300,28.7122793,77.215591
"Chaap Chaska",400,28.7103505,77.2090651
"Delhi Chaap Express",200,28.7102021,77.2054728
"Delhi Chaat Bhandar",50,28.7130677,77.2087734
"Delhite Pí¢tisserie",300,28.7102675,77.2150185
"Desi Dhaba",400,28.7142165,77.2090968
"Desi Thaat Amritsari Naan",300,28.7146792,77.2091154
"Dhaba Express",200,28.7115817,77.2214682
"Flavours Kitchen",700,28.7118254,77.2159952
"Food Campus",100,28.7140298,77.2163995
"Fresh Fast Food",100,28.7091683,77.2187711
"Happy Italiano",300,28.7119855,77.2148134
"Haryana Bhojnalaya",100,28.7092358,77.2187133
"Hasty Tasty",200,28.7110206,77.2146029
"Inam Muradabadi",250,28.7089822,77.2187785
"Just In",200,28.7094798,77.2190942
"Jyoti Dhaba",150,28.7099879,77.2187376
"Lasha Chinese Food",300,28.7066288,77.2122224
"Lasha Chinese Food",250,28.7111101,77.2211601
"Lily Tasty Fast Food",150,28.7062833,77.2122334
"Maa Vaishno Dinesh Dhaba",100,28.7106791,77.2156892
"Madras Cafe",200,28.7105709,77.2157015
"NIK's Chicken Corner",300,28.7089927,77.2188042
"Om Shanti Foods",100,28.7094348,77.2185861
"Panj Tara",500,28.7117332,77.2160901
"Pasta Pizza & Roll Hut",350,28.7140827,77.2090421
"Pheva Tandooris",300,28.7103288,77.2156916
"Punjabi Delight",300,28.7126375,77.215591
"Punjabi Parantha Station and Punjabi Thali",150,28.7122793,77.215591
"Punjabi Paratha Station",100,28.7122793,77.215591
"Raja Rasoi",200,28.7093643,77.2187996
"Singh Chicken",500,28.7104357,77.2155653
"Special Tea Point",50,28.709454,77.2188247
"Spl. Flavour Sodas & Fruit shakes",100,28.7102514,77.208094
"Student Corner",50,28.7091854,77.2188247
"Taneja Corner",200,28.7093068,77.2188953
"Taste Zone",100,28.7095569,77.2192812
"Tea Point",150,28.7120416,77.2146844
"West Bangal Kolkata Hot Kathi Rolls",200,28.7111556,77.2155461
"Asli Alam Muradabadi Biryani Centre",250,28.5581521,77.1715403
"Cafe Rasoi",350,28.5589002,77.1713073
"Chinese Food",250,28.5568282,77.1742101
"Green Chick Chop",350,28.5554352,77.1750799
"Hasty Tasty",400,28.5550108,77.1759375
"Hunter's Kitchen",1000,28.5581944,77.171471
"Manahang Restaurant",500,28.5569323,77.1710298
"Mezbaan Restaurant",600,28.5557779,77.1744294
"Moon Light Sweets",200,28.551484,77.173877
"North East Castle",500,28.5550022,77.1759362
"Pizza Point",350,28.556519,77.1720143
"Roll Point",200,28.5568582,77.1716444
"Sanjha Tandoor",700,28.554897,77.1760003
"Sayyam",250,28.5563417,77.1719392
"Shiv Bhojnalaya",250,28.5568492,77.1741505
"Subway",500,28.5586338,77.1707693
"Take Away",400,28.556875,77.1717215
"Vedanta's",650,28.5563192,77.1718939
"Asian Chopstick",400,28.553128,77.1686131
"Chinese Delights",400,28.5556707,77.175016
"Dezertfox",550,28.5532273,77.1682791
"Aggarwal Sweets",100,28.5555979,77.1751965
"Aggarwal Sweets",150,28.5588962,77.1708462
"Al Meraj Chicken Shop",100,28.5587394,77.1707986
"Chinese Food Corner",400,28.5568298,77.1729675
"Creative Food House",400,28.5582757,77.1714827
"D.A.A.",300,28.5569236,77.1709048
"Dee Cake Shop",300,28.5551434,77.1745474
"Jaca Restaurant",300,28.5563007,77.1721867
"King Of Roll",100,28.5564964,77.1719215
"Kirti Food Plaza",100,28.5580838,77.1706433
"KT's Shik-Shack",200,28.5567681,77.1730086
"Namaste Restaurant",300,28.5586286,77.1708774
"Nishaj Chicken Corner",200,28.5566765,77.1716186
"Royal Bakery",200,28.5577256,77.1727207
"S.R. Bakers",100,28.5568164,77.1718111
"Shree Vinayaga Restaurant",400,28.5560668,77.1742272
"The Cake Basket",100,28.5589502,77.1713649
"The Pure Kitchen",250,28.5266192,77.1901673
"The Yolmo Kitchen",500,28.5588623,77.170693
"Zawlbuk",300,28.5566063,77.1718481
"Anupam Restaurant",500,28.5581547,77.1732311
"Bobby Di Punjabi Rasoi",150,28.6134511,76.9857462
"Aditya Da Vaishno Dhaba",250,28.6180639,77.012198
"Aggarwal Bikaner Sweets",100,28.5589382,77.0036364
"Aggarwal Sweet Centre",200,28.6096384,76.9854417
"Anjel China & Tibetian Food",400,28.5607897,77.0024495
"Annpurna Rasoi",200,28.6283564,76.9967933
"Apni Rasoi",300,28.5910043,76.9969561
"Bajrang Misthan Bhawan",100,28.6053412,76.9869396
"Bake Town",200,28.6125711,76.9906888
"Bikaner Sweets & Restaurant",200,28.6157878,76.9759687
"Brown Town Bakers",150,28.6076142,76.9847266
"Captain Food Factory",500,28.610581,76.9817555
"Cheffron Bakery",250,28.6103695,76.9718366
"Chicken Darwar",350,28.6361375,76.9622705
"Chili's Treat",400,28.6107987,76.9807734
"Chilli Tadka",250,28.6315566,77.0003579
"Chinese Food Point",300,28.601061,76.9886171
"Chinese Temptation",300,28.6130492,76.9856908
"Dana Pani",250,28.6170305,77.0094083
"Dev Sweets & Restaurant",400,28.590591,77.0028244
"Dilli Darbar Chicken Point",400,28.5906017,76.9935221
"Food Point and Sweets Corner",250,28.6119984,76.9911162
"Green Chick Chop",350,28.6072328,76.9858424
"Grover Burfee & Cakes",250,28.6095844,76.9853771
"Hans's Planet-F",350,28.5605204,77.0025685
"Hotel Delhi 43",700,28.6210795,76.9872421
"Kanhaiya Fast Food",300,28.6135195,76.9858415
"Karol Bagh Ke Chhole Bhature",150,28.5996154,76.9890278
"King's Food",250,28.6159872,76.9736469
"Lamba Sweets Corner",100,28.6110748,76.9752946
"Laxmi Food Corner",200,28.6130409,76.9856999
"Lounge Bakery",400,28.5910291,77.0006609
"Mehtaab Sweet Corner & Restaurant",200,28.6360808,76.9621244
"Melting Food Point",300,28.5653143,77.0005841
"Mithla Dhabha",200,28.6121768,76.9910272
"Mittal Caterer",200,28.6091697,76.9852777
"Mittal Restaurant & Fast Food",400,28.6091697,76.9852777
"NBC Nirankari Bakers",200,28.6112347,76.9753189
"Pind Balluchi",800,28.6179639,77.0117519
"Prem Chinese Fast Food",150,28.6090439,76.9654941
"Punjabi Rasoi",200,28.6359913,76.9622191
"Punjabi Special",250,28.6098677,76.9923844
"Radhe Shyam Dhaba",250,28.609072,76.9638597
"Raj Rasoi",150,28.6127374,76.9910765
"Raju De Special Paneer Wale",50,28.6100946,76.9856215
"Sangeeta Dhaba",300,28.6164413,77.0076551
"Sat Narayan Fast Food",150,28.6112432,76.9753796
"Shahi Chicken Point",200,28.5905484,76.993457
"Sharma Sweets",100,28.6169779,76.9838181
"Shere Hind Chicken Corner",300,28.6088552,76.9856129
"Shiv Shakti Dhaba",100,28.6123474,76.9909045
"Shree Shyam Sweets",150,28.6024678,76.9879296
"Shri Shyam Ji Shudh Shakahari Bhojnalaya",150,28.6112536,76.9748922
"Sky Hawk",600,28.6032958,76.9877493
"Snack Shack",300,28.6101996,76.9711827
"Soya Bite's",350,28.6150289,76.9840836
"Soya Bite's",350,28.6124522,76.9909279
"Taj Mahal Dhaba",400,28.5906226,76.9932051
"Yadav Sweets",200,28.613206,76.9797118
"Yummy Chinese Food",150,28.5914718,77.0007571
"Aggarwal Sweets Corner",100,28.69273348,77.08195768
"Anand Sweets",100,28.6827398,77.0690735
"Annapurna Sweets Palace",100,28.6934044,77.0820784
"Aujla's Punjabi Zaika",400,28.6521647,77.0700586
"Baba Ji",250,28.67897397,77.06540443
"Babu Soup Wala",300,28.6818432,77.0681466
"Baketown By Gagan Bakers",200,28.68232512,77.05472823
"Bala Ji Rasoi",350,28.67583363,77.06247076
"Bansiwala Sweets & Caterers",100,28.68263808,77.02933475
"Best Chicken Corner",650,28.6823752,77.0688571
"Bhardwaj Bakery",100,28.67784092,77.06424572
"Bikaner Sweets & Restaurant",450,28.6927975,77.0820767
"Classic Chef Corner",400,28.68202569,77.03108288
"Dabas Ke Special Chole Bhature",100,28.68247071,77.0287839
"Daily Belly",350,28.6821182,77.0408396
"Deep Bakery And Cake",100,28.6803916,77.066475
"Dilkhush Dhaba",100,28.6819199,77.0695034
"Do Bhai Paneer Wale And Sweets",100,28.6801056,77.0662951
"Dosa and Pizza Corner",150,28.6833297,77.0690832
"Gulati Ki Rasoi",200,28.69123205,77.0719688
"JMD Family Restaurant",400,28.6467438,77.0228319
"Jyoti Sweets",100,28.6761455,77.0625067
"Khana Khazana",200,28.68654323,77.07009997
"Krishna Panjabi Rasoi",100,28.6743958,77.06082389
"Lazeez Zaika",250,28.6646411,77.0528602
"Mannat Chinese Fast Food",300,28.64669598,77.02514146
"Pizza Hot",300,28.68209451,77.04071805
"Raju Fast Food",250,28.66742137,77.06034612
"Ramesh Caterers & Dhaba",150,28.6536022,77.0721833
"Sethi's Express",350,28.6529874,77.0713543
"Shahi Chicken Biryani Corner",250,28.69252378,77.08171561
"Spicy Curry",350,28.6812756,77.0672844
"Super Star Restaurant",150,28.66539,77.053748
"Swagi Food Corner",250,28.68172684,77.06931744
"Taoji Ke Amratsari Naan",200,28.64712056,77.02335276
"TCW Chaat Point",100,28.6779685,77.0642756
"The Food Express",200,28.678402,77.064828
"The Pizza Family",350,28.67799829,77.06413608
"The Regal Chicken Corner",400,28.6763063,77.0626796
"Welcome Rasoi",300,28.67898074,77.0654346
"Agarwal Sweets",150,28.6321812,77.1384794
"Aurangzeb Rd",500,28.6282528,77.136724
"Bengali Sweet Corner",200,28.6324507,77.1384323
"Cafe Coffee Day",450,28.6287097,77.1367966
"Chinese K. Food",300,28.6276292,77.1462701
"Chocowell",150,28.628999,77.137174
"Choice",500,28.6256939,77.1341651
"Desi Street",350,28.6233571,77.1354441
"Enigma Lounge",750,28.6309493,77.1384175
"Flavors Of London",200,28.6199849,77.1380897
"Frontier",200,28.6298959,77.137511
"Green Chick Chop",350,28.631853,77.1385567
"Hot House Grill",300,28.6238474,77.1556191
"Kanshi Ram Chole Kulche Wala",150,28.6242844,77.1559168
"Kents Fast Food",900,28.6327034,77.1381832
"Paharia Meat & Chicken Shop",250,28.6314816,77.1468968
"Palji Corner",150,28.6323154,77.148368
"Paratha Hi Paratha",100,28.6203669,77.1365287
"Picasso Roof Top",1100,28.6268623,77.1354417
"RK Dosa",150,28.6285958,77.1451395
"Sandoz",600,28.6291147,77.1371626
"Satkar Fast Food",200,28.6276237,77.1462754
"The Earthen Grill",350,28.6238747,77.1556452
"Twenty Four Seven",300,28.6299888,77.1375944
"A Patisseries Gallery",200,28.6286201,77.14178972
"Aggarwal Bikaneri Sweets",100,28.6322418,77.14808
"Aggarwal Sweets & Bakers",200,28.6223499,77.1357642
"Avatar Da Dhaba",200,28.6205175,77.1364744
"Bengali Restaurant",150,28.6223489,77.1358184
"Biryani Express",200,28.6286826,77.136788
"Brahm Point Fast Food",150,28.6319525,77.137828
"Chinese Hot",300,28.6244092,77.1558888
"Diya Chinese Food",300,28.6312058,77.146829
"Foodies",400,28.6220182,77.1362918
"Fresh Meat CO",300,28.6281257,77.1368633
"Hans Fast Food Center",150,28.6317769,77.1383317
"Happy Hours",200,28.6223096,77.1357857
"Khalsa Eating Point",300,28.6271441,77.1470434
"Krishna Yummy Foods",250,28.6311566,77.1469131
"Laxmi Dhaba",100,28.6204842,77.136184
"Milan Shudh Vaishno",300,28.6253211,77.134618
"Milko Sweets Corner",100,28.622227,77.1356151
"New Punjabi Chaap Corner",300,28.6308841,77.1465469
"Nik's Chawla Chik Inn",600,28.6292946,77.1371165
"Paras Corner",150,28.6314962,77.1468595
"Punjabi Tadka",250,28.6296677,77.146539
"Shahi Hyderbadi Biryani",250,28.6213659,77.1363776
"Urban Palate",300,28.6267926,77.1350843
"China Kitchen",350,28.84061467,77.12731652
"Chowringhee",250,28.8002781,77.0356003
"D-Food",500,28.80619877,77.04952508
"Kith N Kin Cafeteria",300,28.84056856,77.09081333
"Lazeez Rasoi",300,28.85517216,77.08952788
"Red Rose Restaurant",450,28.85192847,77.0880292
"Shri Bikaner Sweets & Restaurant",500,28.79751667,77.03510278
"Welcome Family Restaurant",400,28.85510345,77.0895081
"Al Bake",400,28.5489159,77.252055
"Americana Kitchen and Bar",1900,28.5501583,77.2509774
"Bawa Snacks Corner",150,28.548633,77.2541182
"Bhimsain's Bengali Sweet House",450,28.5478786,77.2515162
"Cafe Coffee Day",450,28.5490183,77.2531326
"Cafe Coffee Day",450,28.549693,77.2507978
"Dolce Gelato",300,28.5478742,77.2524142
"Domino's Pizza",700,28.5501668,77.2510672
"Gopala",150,28.5484867,77.2523434
"New Punjabi Khana",200,28.5486641,77.2528555
"New Vishal Corner",250,28.5482884,77.252055
"Punjabi Khana",200,28.5492872,77.2531326
"Rajshree",250,28.5491128,77.2509473
"Snack Junction",250,28.5485744,77.2522346
"Sona",400,28.5483354,77.251606
"Southy",450,28.549901,77.250474
"The First Floor",1000,28.5487963,77.2526836
"Hype",4700,28.5498766,77.2498998
"McDonald's",500,28.5501754,77.251157
"New Punjabi Khana",200,28.5490569,77.250708
"Pizza Hut Delivery",800,28.5498979,77.2510672
"Shree Rathnam",800,28.5490976,77.2511424
"Subway",500,28.5501754,77.251157
"Al Mughal",250,28.5487046,77.2521897
"Anupama Restaurant",150,28.5478786,77.2515162
"Cafe Einstein",550,28.5473151,77.2512468
"Delicious Eating Corner",400,28.5471678,77.2511121
"Gupta Rasoi",200,28.5494455,77.2500794
"Paras Chicken Point",400,28.547266,77.2512019
"Ralhan Eating Corner",200,28.5471755,77.2509547
"Pind Balluchi",1000,28.549027,77.2513366
"Oh! Calcutta",1400,28.5501242,77.2506182
"Alcoholic Lounge & Bar",1800,28.6916888,77.1483815
"Baljeet's Amritsari Koolcha",300,28.693387,77.1496283
"Bikanervala",550,28.6912959,77.152022
"Cafe Coffee Day",450,28.6926578,77.1528753
"Chicago Pizza",500,28.6937883,77.1497297
"Cocoberry",300,28.6936352,77.1499993
"Dilli Chaap Wale",450,28.6937247,77.1499993
"Dips",300,28.6937161,77.1499094
"Domino's Pizza",700,28.6936956,77.1506285
"Gullu's",550,28.6913437,77.1522462
"Hashtag Foods",300,28.6933956,77.1493702
"Mini Meals",300,28.6938779,77.1497297
"No Name - Taste Hi Kaafi Hai",400,28.6940829,77.1499993
"Pind Balluchi",1000,28.6934012,77.150756
"Pizza Hut",1000,28.6941379,77.1496398
"Raj Bhature wala",350,28.6937883,77.1497297
"Rolls Tiger",450,28.6933978,77.1512576
"SGF - Spice Grill Flame",500,28.6934043,77.1494601
"Smoksha Cafe and Lounge",600,28.6941293,77.1495499
"Subway",500,28.6953879,77.1519316
"Sura Vie",1400,28.6937824,77.1501341
"Billu's Hut",350,28.6936006,77.1496398
"BTW",200,28.6937161,77.1499094
"Burger King",500,28.6930828,77.151707
"Cafe Coffee Day",450,28.6934788,77.1511677
"Chills 'n' Grills",350,28.6937161,77.1499094
"Fusion N Food",300,28.6927106,77.1518301
"Giani",400,28.6936352,77.1499993
"Hot Spot",400,28.6937797,77.1496398
"La Americana",450,28.6931637,77.1516171
"Mogambo Khush Hua",400,28.6939598,77.1502307
"Niti Shake & Ice Cream Hub",200,28.6936265,77.1499094
"Pacific Asia",1200,28.6925061,77.1489657
"Papa Veg Chinese Food",450,28.694444,77.147338
"Pasta Hut",400,28.6937247,77.1499993
"Ram G Snacks & Food Corner",150,28.6916209,77.1523361
"Sandwich King",500,28.6937508,77.1497494
"Shake Eat Up",400,28.6930397,77.1512576
"Starbucks",700,28.6931087,77.1519766
"The Chai Story",300,28.6932029,77.1518426
"Themis Barbecue House",1400,28.6936643,77.1493702
"Utsav",250,28.6939329,77.1493702
"Barbeque Nation",1600,28.6923578,77.1516171
"Calendar Khana Laao",1000,28.6926883,77.1490259
"Chaayos",400,28.6933618,77.1513743
"Eleven Course",1650,28.6907955,77.1502689
"Sinciti",1200,28.6912864,77.1507183
"Admission Lounge",2500,28.56240125,77.26883523
"Al Zaika",700,28.57086609,77.26652149
"Angels in my Kitchen",350,28.57094736,77.26684134
"Chaska",500,28.56238181,77.28829969
"Chik Chow",650,28.5693697,77.26801079
"Deep Sweet Corner",400,28.56563745,77.27004256
"Deepika Khaitan's Cakes",700,28.5613894,77.2687116
"Dhaba On Wheels",600,28.56971362,77.26754777
"Domino's Pizza",700,28.5613573,77.2688462
"Evergreen Sweets",350,28.56088235,77.27258228
"Gopala",250,28.56929078,77.2682086
"Green Chick Chop",350,28.5691783,77.26803929
"Halal Pizza Fun",450,28.56250019,77.28950668
"Keventers",400,28.5613147,77.2683973
"Khan Chicken Biryani",500,28.561703,77.268271
"McDonald's",500,28.5613658,77.268936
"Midnight Bites",550,28.56298018,77.29113277
"Moti Mahal Delux",800,28.56921452,77.2681563
"MT Everest Food Corner",700,28.55941173,77.27250919
"Muradabad Ki Mashoor Sama Chicken Biryani",350,28.5603414,77.27289509
"New Laziz",550,28.570839,77.26689197
"Talab South Indian Restaurant",200,28.5608741,77.27209244
"Tipu Sultan Chicken Point",250,28.56489598,77.28855785
"Zoet Desserts",600,28.57473537,77.26416081
"Zooby's Kitchen",800,28.56528,77.271844
"Hotel Malabar",400,28.55982665,77.27205321
"Hwealthcafe",800,28.563202,77.268831
"Noorjahan",700,28.56159495,77.29254572
"Pizza Hut Delivery",800,28.5613573,77.2688462
"Sushiya Express",800,28.561936,77.268211
"Tuptakes",350,28.565383,77.268779
"Brij Palace Restaurant",250,28.56308413,77.2912015
"Halal Pizza 'n' Joy",450,28.56252021,77.28850622
"Shree Bhojnalaya",100,28.56077074,77.27276199
"Shree Laxmi Dhaba",100,28.56047774,77.27276031
"Lotus Pond",1800,28.56164062,77.27047574
"Cafe Turtle",1000,28.5902907,77.2525938
"Gulfam Kashmiri Wazwan",300,28.5910927,77.2440626
"Kit Care Kabab Corner",350,28.5912845,77.2413685
"Liter Basar",350,28.591272,77.2440626
"N. Iqbal Restaurant",350,28.5916689,77.2435238
"Ghalib Kabab Corner",300,28.5922428,77.242491
"Karim's",800,28.59126791,77.2436513
"Chick Fish Point",350,28.5923217,77.2419073
"Monis Kada Hotel",400,28.591272,77.2440626
"Comesum",350,28.5896164,77.2530428
"Lunch Express",250,28.5256742,77.2835266
"Chinese Corner",300,28.50184423,77.28726067
"Gupta Bhojnalya",300,28.5003643,77.2885264
"Sam's 22",250,28.50129443,77.28724223
"The Bakery",300,28.5014785,77.287153
"Twenty Four Seven",300,28.5275256,77.2729071
"Vishal Snacks",300,28.501281,77.287037
"Chawla Dhaba",500,28.5357956,77.2800843
"Shri Gupta'z",500,28.5370818,77.2806012
"The Golden Leaf",700,28.5345304,77.2781976
"Red Moon Bakery",400,28.5327507,77.2759158
"Cafe Point",100,28.5344146,77.278399
"TLC Kitchen",600,28.5378847,77.2753817
"Berco's",1100,28.642553,77.1064348
"Bikano Chat Cafe",500,28.6421961,77.1065259
"BonJuz",200,28.6426602,77.1065016
"Cafe Coffee Day - The Lounge",750,28.6417977,77.1068818
"Chicago Pizza",800,28.6426643,77.1064258
"Domino's Pizza",700,28.6423028,77.1059714
"Dosa Village",500,28.6426609,77.106404
"Dunkin' Donuts",600,28.6424049,77.1064285
"Gelato Italiano",200,28.642365,77.1064014
"Gelato Vinto",250,28.642112,77.1062108
"Keventers",400,28.642704,77.1065917
"KFC",500,28.6422203,77.1062245
"Kings Kulfi",150,28.6425056,77.1059749
"Mr. Sub",400,28.6425574,77.1062179
"Shanghai Moon",800,28.6421265,77.106489
"The Blue Tandoor",700,28.6426228,77.1063059
"Costa Coffee",600,28.6424982,77.1065639
"Giani's",400,28.6427806,77.1063609
"Hinglish - Cafe Beach Bar",1600,28.6424495,77.1068457
"Spaghetti Kitchen",2000,28.6419495,77.1063393
"Subway",500,28.6424575,77.1069047
"Swiss Softy",250,28.6421787,77.1060471
"The Bubble Tea",250,28.6424882,77.1064068
"Creambell & Chocoxess",200,28.6423578,77.1064559
"Hang Out",1000,28.6421902,77.1065198
"Mx Corn",100,28.6423346,77.1064741
"Al-Sameer",400,28.64599167,77.21546111
"Allure",600,28.64486111,77.21439444
"BarShala",600,28.641786,77.224386
"Bikaner House",500,28.6407217,77.2110097
"Cafe Coffee Day",450,28.6429341,77.22227074
"Cafe CoffeeCo",350,28.6406664,77.2113691
"Cafe Festa",600,28.6409218,77.2102911
"Cheers Lounge Bar",1100,28.6402223,77.2104708
"Chowmein Hut",200,28.64379167,77.21226389
"Club India Cafe & Restaurant",900,28.64084258,77.21339095
"Domino's Pizza",700,28.64558376,77.21074697
"Everest Bakery Cafe",700,28.64251389,77.21537778
"Everest Kitchen",550,28.64106944,77.21334167
"Exotic Rooftop Restaurant",600,28.64102619,77.21350629
"Flavours",500,28.64601747,77.21406352
"Gagan Assam Bengal Restaurant",300,28.64588388,77.21419964
"Gold Resto Bar",850,28.6417221,77.21711855
"Grand Madras Cafe",250,28.64665684,77.21133538
"Green Chilli",800,28.6418801,77.21048
"Gurdev Punjabi Restaurant",200,28.64538,77.21650167
"Haji Irshad Biryani Centre",200,28.62486609,77.20943915
"Janta Sweets",200,28.64754161,77.21159454
"Khosla Cafe",400,28.6407474,77.2112792
"King Bar & Restaurant",900,28.64533983,77.21226476
"Le Fairway Restaurant & Bar",1000,28.64423731,77.21077781
"Madan Cafe & Restaurant",300,28.640825,77.21124167
"Malhotra Restaurant",800,28.64102,77.2103809
"Metropolis Bar",700,28.64062222,77.21045556
"Mikky Restaurant",800,28.64574667,77.21796833
"Mourya Sweets Chat Bhandar",200,28.64710556,77.20978611
"My Bar & Restaurant",700,28.640745,77.2107852
"My Love Restaurant & Bar",1000,28.638784,77.2094826
"Organic German Bakeshop - Brown Bread Bakery",600,28.6408418,77.2122674
"Paankhuri Restaurant",500,28.64522214,77.21423384
"Pardeep Corner",300,28.64571111,77.21111389
"Pehalwan Da Hotel",350,28.64784229,77.21426713
"Pizza Hut Delivery",800,28.64436148,77.21523765
"Re Cafe",1300,28.64569263,77.21764829
"Rumi Amritsari Naan",200,28.6421442,77.2104258
"Sagar Bar-Be Que",500,28.64012372,77.21072584
"Satyam Rooftop Restaurant",600,28.64063,77.21341833
"Sethi Restaurant",800,28.64541167,77.21133667
"Sonu South Indian Restaurant",300,28.64613634,77.21123043
"Southern Welcome Restaurant",250,28.64581886,77.21554611
"Swagat Dhaba",200,28.6406874,77.2106504
"Tadka 4986",600,28.6404495,77.2131708
"The Drunkyard Cafe",850,28.64141166,77.21558299
"The Gem Bar & Restaurant",1400,28.64154113,77.21615497
"The Indian Grill Restaurant",600,28.64598569,77.21508846
"True Blue",900,28.645035,77.217927
"U Like",600,28.64525804,77.21109062
"Vaga Bond",550,28.64583167,77.21598167
"Vrinda Vaishno Dhaba",200,28.64058864,77.21702065
"White Heart Restro Bar",1100,28.6405487,77.2106055
"Haldiram Bhujiawala",400,28.64481668,77.21376009
"Maa Bhagwati",400,28.6441564,77.21574157
"Cafe Brownie",600,28.64588182,77.21521385
"Cafexpress",100,28.65449722,77.20937222
"Mauja Hi Mauja",100,28.65731111,77.21249444
"Metro Bar & Family Restaurant",1000,28.6387755,77.2093928
"Bajaj Vaishno Dhaba",400,28.64217671,77.21832521
"Sita Ram Diwan Chand",100,28.6423212,77.2104544
"Aayush Food Plaza",300,28.590995,77.0909272
"Ankit Fast Food Corner",200,28.5999471,77.081824
"Da Pizza Corner",600,28.5859879,77.0875177
